targetGene,N_TFs,RSquared,
TEAD1,15,0.619346916,
TEAD4,15,0.605314736,
TECPR1,15,0.395564523,
TECR,15,0.70682626,
TEDC2,15,0.40197668,
TEF,15,0.432582431,
TELO2,13,0.487843369,
TEN1,15,0.258105841,
TENM3,15,0.572367367,
TEPSIN,14,0.277468455,
TERF1,15,0.360733662,
TERF2IP,15,0.307546792,
TES,15,0.335239125,
TESC,15,0.37779318,
TESK1,15,0.451886694,
TET2,15,0.709532837,
TET3,15,0.704194175,
TEX10,15,0.39900396,
TEX2,15,0.392998634,
TEX261,15,0.457531878,
TEX264,15,0.503561489,
TEX30,15,0.25841788,
TFAM,15,0.281271244,
TFAP2A,15,0.612701948,
TFAP2C,15,0.485754131,
TFCP2,15,0.327260355,
TFCP2L1,15,0.612545693,
TFDP1,15,0.552942645,
TFDP2,15,0.414127643,
TFEB,15,0.688432727,
TFG,15,0.296837916,
TFPI2,15,0.466225847,
TFPT,15,0.353738149,
TGDS,15,0.282815603,
TGFB1,15,0.445169481,
TGFB1I1,15,0.626879985,
TGFB2,15,0.620904845,
TGFB3,15,0.503339136,
TGFBI,15,0.617954321,
TGFBR1,15,0.571722576,
TGFBR2,15,0.630415945,
TGFBRAP1,15,0.493129589,
TGIF1,14,0.412320907,
TGIF2,15,0.64298821,
TGM2,15,0.507220658,
TGOLN2,15,0.734981705,
THAP1,15,0.364641171,
THAP11,15,0.370114438,
THAP12,15,0.4123611,
THAP4,15,0.302448937,
THAP5,15,0.526725747,
THAP6,15,0.45249475,
THAP7,15,0.617108144,
THBD,15,0.285455013,
THBS1,15,0.618742634,
THBS2,15,0.507206927,
THBS3,14,0.269410131,
THEM4,15,0.432413874,
THEM6,15,0.255089323,
THEMIS2,15,0.605481097,
THG1L,15,0.390476917,
THOC2,15,0.448852521,
THOC6,15,0.531565858,
THOC7,15,0.592073443,
THOP1,7,0.271545007,
THRA,15,0.552073528,
THRB,13,0.288663413,
THSD1,15,0.565788685,
THSD4,15,0.296738309,
THY1,15,0.588003425,
THYN1,15,0.705484534,
TIA1,15,0.282114295,
TIAL1,15,0.407454996,
TICAM1,15,0.350393863,
TICRR,15,0.45856451,
TIGD1,15,0.359591075,
TIGD2,15,0.332597209,
TIGD5,15,0.402418664,
TIMD4,8,0.263836463,
TIMELESS,15,0.573701842,
TIMM10,15,0.393569339,
TIMM13,15,0.68219528,
TIMM17A,15,0.369470799,
TIMM17B,15,0.573485716,
TIMM22,15,0.479880398,
TIMM23,15,0.514690873,
TIMM8A,15,0.340777781,
TIMM8B,15,0.695243283,
TIMM9,15,0.338682588,
TIMMDC1,15,0.481386219,
TIMP3,15,0.685013143,
TIMP4,15,0.376957856,
TINAGL1,15,0.616170299,
TINCR,15,0.714068465,
TINF2,15,0.499084195,
TIPARP,15,0.492629764,
TJP2,15,0.455435096,
TK1,15,0.493857746,
TK2,15,0.314182147,
TKT,15,0.385871258,
TLCD1,15,0.369816566,
TLE3,15,0.619308634,
TLE4,15,0.471669458,
TLK1,15,0.766965973,
TLK2,15,0.255698934,
TLN1,4,0.401685791,
TLNRD1,15,0.486173805,
TLR1,15,0.61309071,
TLR3,15,0.505630079,
TLR4,15,0.74882655,
TLR6,15,0.404700039,
TLR8,15,0.579858042,
TM2D2,15,0.444848749,
TM2D3,15,0.520106053,
TM4SF1,15,0.50310605,
TM6SF1,15,0.600656405,
TM9SF1,15,0.56920827,
TM9SF2,15,0.82353162,
TM9SF3,15,0.744083917,
TM9SF4,15,0.59561781,
TMA16,15,0.41847895,
TMA7,15,0.725095881,
TMBIM1,15,0.532398814,
TMBIM6,15,0.717612109,
TMC6,7,0.369726304,
TMC7,15,0.410567097,
TMC8,15,0.26889899,
TMCO1,15,0.4134447,
TMCO4,15,0.422090982,
TMCO6,15,0.279091885,
TMED1,15,0.687824357,
TMED10,15,0.619832369,
TMED10P2,14,0.372973119,
TMED2,15,0.404684434,
TMED3,15,0.279794715,
TMED4,15,0.657445354,
TMED5,15,0.531931975,
TMED7,15,0.738306493,
TMED7-TICAM2,15,0.496885017,
TMED8,15,0.571756606,
TMED9,15,0.576201556,
TMEM100,15,0.611011238,
TMEM101,15,0.629326968,
TMEM102,15,0.351699751,
TMEM106B,15,0.681124678,
TMEM106C,15,0.324082387,
TMEM107,15,0.324028721,
TMEM108,15,0.402130651,
TMEM109,15,0.491710964,
TMEM11,15,0.488369015,
TMEM115,15,0.814977608,
TMEM120A,14,0.339117779,
TMEM120B,15,0.322572067,
TMEM123,15,0.284029328,
TMEM125,15,0.259407755,
TMEM126A,15,0.446468002,
TMEM126B,15,0.434139363,
TMEM131,15,0.613188351,
TMEM131L,15,0.432489887,
TMEM132B,15,0.280536019,
TMEM132C,9,0.388368726,
TMEM134,15,0.314437049,
TMEM135,15,0.443424968,
TMEM136,15,0.628084418,
TMEM138,15,0.322421264,
TMEM139,15,0.730556543,
TMEM140,15,0.505474976,
TMEM141,15,0.443754851,
TMEM144,15,0.266942062,
TMEM147,15,0.626544843,
TMEM14A,15,0.328871134,
TMEM14B,15,0.373654716,
TMEM14C,14,0.39623676,
TMEM150A,15,0.56556211,
TMEM150C,15,0.358979669,
TMEM155,15,0.32448146,
TMEM160,14,0.279177084,
TMEM161B,15,0.538478269,
TMEM164,15,0.363438423,
TMEM165,15,0.446025383,
TMEM167A,15,0.349016517,
TMEM167B,15,0.470424959,
TMEM168,15,0.575194265,
TMEM17,15,0.382402834,
TMEM170A,15,0.672749327,
TMEM173,15,0.759612165,
TMEM176B,15,0.569174548,
TMEM177,15,0.375189859,
TMEM179B,15,0.458419488,
TMEM181,15,0.286174052,
TMEM184A,15,0.528855144,
TMEM184B,15,0.577769493,
TMEM189,15,0.545652646,
TMEM192,15,0.349080928,
TMEM198B,15,0.420897466,
TMEM200A,15,0.308859904,
TMEM200B,15,0.543383181,
TMEM201,15,0.530901799,
TMEM203,15,0.48643639,
TMEM204,15,0.537242845,
TMEM205,15,0.437584481,
TMEM208,15,0.638616497,
TMEM209,15,0.311989268,
TMEM212,14,0.289628714,
TMEM214,15,0.268279607,
TMEM218,15,0.410753993,
TMEM219,15,0.728244684,
TMEM222,15,0.321003526,
TMEM223,15,0.466870808,
TMEM225B,15,0.283671914,
TMEM229B,15,0.578063248,
TMEM234,9,0.262365856,
TMEM237,15,0.38404933,
TMEM243,15,0.317552638,
TMEM245,15,0.52711979,
TMEM248,15,0.447396943,
TMEM25,15,0.402017717,
TMEM250,15,0.547120428,
TMEM256,15,0.668984334,
TMEM258,15,0.70697629,
TMEM259,15,0.582469508,
TMEM263,15,0.465515621,
TMEM266,15,0.302873355,
TMEM30A,15,0.713850344,
TMEM30B,15,0.395427887,
TMEM33,15,0.494955808,
TMEM35B,15,0.566977834,
TMEM37,15,0.552298798,
TMEM39A,15,0.475835251,
TMEM39B,15,0.396879121,
TMEM40,15,0.310821922,
TMEM41B,15,0.427104225,
TMEM42,15,0.500079061,
TMEM43,15,0.599762904,
TMEM44,15,0.270876786,
TMEM45A,15,0.404650996,
TMEM50A,15,0.284845671,
TMEM50B,15,0.592075285,
TMEM51,15,0.327361179,
TMEM54,15,0.727613921,
TMEM59,15,0.482628994,
TMEM62,15,0.271944362,
TMEM63A,11,0.280098659,
TMEM63B,15,0.311799192,
TMEM64,15,0.266498891,
TMEM68,15,0.48904417,
TMEM79,15,0.504143616,
TMEM86A,15,0.39880966,
TMEM87B,15,0.513366494,
TMEM88,15,0.511056344,
TMEM8A,15,0.370846125,
TMEM9,15,0.424641594,
TMEM91,15,0.32325049,
TMEM94,15,0.518604158,
TMEM9B,15,0.621286831,
TMF1,15,0.607660401,
TMIGD3,15,0.468794543,
TMOD2,15,0.565266947,
TMOD3,15,0.602494437,
TMPO,15,0.451628373,
TMPPE,15,0.411594629,
TMPRSS11F,13,0.403085115,
TMPRSS13,15,0.47706256,
TMSB4X,15,0.868017801,
TMTC1,15,0.269665499,
TMTC2,15,0.286212613,
TMTC3,15,0.426597135,
TMTC4,15,0.373015625,
TMUB1,15,0.731731967,
TMUB2,15,0.462332865,
TMX1,15,0.595522886,
TMX2,15,0.479526114,
TMX3,15,0.430978798,
TNFAIP1,15,0.599074355,
TNFAIP2,15,0.266679189,
TNFAIP8,15,0.660473301,
TNFAIP8L1,15,0.417176749,
TNFAIP8L2,15,0.739437033,
TNFRSF10D,15,0.285937204,
TNFRSF11A,15,0.491998257,
TNFRSF14,15,0.653692412,
TNFRSF19,15,0.35770527,
TNFRSF21,15,0.405855593,
TNFSF10,15,0.500956134,
TNFSF12,15,0.332124876,
TNFSF13,15,0.399337081,
TNFSF14,15,0.378674257,
TNFSF8,15,0.461796611,
TNIK,15,0.446786106,
TNIP1,11,0.420707076,
TNIP2,15,0.448605263,
TNKS,15,0.497600848,
TNKS1BP1,15,0.636474839,
TNKS2,15,0.630177039,
TNNC1,15,0.511967957,
TNPO1,15,0.690373064,
TNPO2,8,0.297048252,
TNRC18,15,0.261505589,
TNRC6A,15,0.3887369,
TNS1,15,0.304728157,
TNS2,15,0.633550044,
TNS3,15,0.370965498,
TNXB,15,0.316012497,
TOB1,15,0.521719266,
TOB2,15,0.436959992,
TOE1,15,0.339351016,
TOLLIP,15,0.454961721,
TOM1,15,0.644518366,
TOMM22,15,0.384358003,
TOMM40,15,0.567331394,
TOMM40L,15,0.331849053,
TOMM5,15,0.435599562,
TOMM6,15,0.57028236,
TOMM7,15,0.387714249,
TONSL,15,0.493862992,
TOP1,15,0.600169614,
TOP1MT,15,0.345134256,
TOP2A,15,0.745406272,
TOP2B,15,0.25995502,
TOPBP1,11,0.400513743,
TOPORS,15,0.735546886,
TOR1A,15,0.497805965,
TOR1AIP1,15,0.276018076,
TOR1AIP2,15,0.75184893,
TOR2A,15,0.405664442,
TOR3A,15,0.497468737,
TOR4A,15,0.631947165,
TOX,15,0.383731105,
TOX4,15,0.539966374,
TP53I11,15,0.516741118,
TP53I13,15,0.473738417,
TP53INP1,15,0.50327432,
TP53INP2,15,0.454801206,
TPBG,15,0.728826932,
TPCN2,15,0.512729515,
TPD52,15,0.32896656,
TPD52L2,15,0.357425795,
TPGS1,15,0.498973372,
TPGS2,15,0.606899144,
TPI1,15,0.676832944,
TPK1,15,0.44776924,
TPM1,15,0.726983933,
TPM2,15,0.683897556,
TPM4,14,0.325747408,
TPMT,15,0.568236877,
TPP1,15,0.435336254,
TPPP3,15,0.505454874,
TPRA1,15,0.530896108,
TPRG1L,15,0.363447235,
TPRG1LP1,15,0.461018766,
TPRXL,15,0.470483829,
TPST1,15,0.717206579,
TPST2,15,0.458970333,
TPT1,15,0.563335803,
TPTEP1,15,0.567099928,
TPX2,15,0.706598255,
TRA2A,15,0.30664582,
TRA2B,15,0.58806723,
TRABD,15,0.440494028,
TRADD,15,0.423105747,
TRAF2,15,0.258367571,
TRAF3,15,0.479752201,
TRAF3IP3,15,0.443163734,
TRAF4,15,0.637693919,
TRAF5,15,0.58360963,
TRAF6,15,0.378132619,
TRANK1,14,0.367027753,
TRAP1,15,0.428449331,
TRAPPC1,15,0.431665777,
TRAPPC11,15,0.461123001,
TRAPPC2B,15,0.319304219,
TRAPPC2L,15,0.367355928,
TRAPPC4,15,0.369666727,
TRAPPC5,13,0.256230103,
TRAPPC6B,15,0.53707883,
TRAPPC8,15,0.363954638,
TRAPPC9,15,0.533835069,
TREM2,15,0.50121087,
TREML2,12,0.323916979,
TRERF1,15,0.564211604,
TRIAP1,15,0.43519544,
TRIB1,10,0.344145743,
TRIB2,15,0.690628627,
TRIB3,15,0.502627201,
TRIL,15,0.605627065,
TRIM11,15,0.491133949,
TRIM14,15,0.651908764,
TRIM16,15,0.457165209,
TRIM17,15,0.291890563,
TRIM22,15,0.487471485,
TRIM23,15,0.672569493,
TRIM24,15,0.519283912,
TRIM25,15,0.617146856,
TRIM28,15,0.501044344,
TRIM32,6,0.268206204,
TRIM33,15,0.59954279,
TRIM41,15,0.415919071,
TRIM45,15,0.460734456,
TRIM47,15,0.407320035,
TRIM52,15,0.592543383,
TRIM56,15,0.611481089,
TRIM62,15,0.418161122,
TRIM65,15,0.500287665,
TRIM71,15,0.53080768,
TRIM8,15,0.477329703,
TRIOBP,15,0.445332553,
TRIP10,15,0.688358904,
TRIP11,15,0.661373434,
TRIP12,15,0.424742147,
TRIP13,15,0.379388673,
TRIP6,15,0.603498011,
TRIR,15,0.782654954,
TRMO,15,0.310100952,
TRMT112,15,0.604856449,
TRMT61A,15,0.478353572,
TRMT9B,13,0.346983755,
TRNAU1AP,15,0.32948501,
TRNP1,15,0.588510636,
TROVE2,15,0.556106201,
TRPC1,15,0.484154188,
TRPC4AP,15,0.485009686,
TRPC6,15,0.592415291,
TRPM7,15,0.59659925,
TRPT1,15,0.254663042,
TRPV2,15,0.544086822,
TRPV4,10,0.347507085,
TRPV6,15,0.355576964,
TRRAP,15,0.604980118,
TRUB1,15,0.314654581,
TSC22D1,15,0.272429034,
TSC22D2,15,0.606967571,
TSC22D3,15,0.745257581,
TSC22D4,14,0.515543315,
TSEN54,14,0.28173809,
TSFM,15,0.31819202,
TSHZ1,15,0.709811393,
TSHZ3,15,0.649447039,
TSKU,12,0.372987482,
TSN,15,0.362268727,
TSPAN12,15,0.384521597,
TSPAN13,15,0.58277718,
TSPAN14,5,0.423530969,
TSPAN18,15,0.611576717,
TSPAN2,15,0.411066466,
TSPAN3,15,0.288086806,
TSPAN31,15,0.446266138,
TSPAN33,15,0.618155069,
TSPAN4,15,0.714944474,
TSPAN5,15,0.485213029,
TSPAN7,15,0.405709583,
TSPO,15,0.623451085,
TSPYL5,15,0.508884662,
TSR1,8,0.303452841,
TSR2,15,0.504937705,
TSSC4,15,0.650952653,
TST,15,0.304003204,
TSTD2,15,0.474628055,
TTBK2,15,0.674613866,
TTC1,15,0.421805197,
TTC21B,9,0.252808513,
TTC25,15,0.401389052,
TTC28,15,0.252983355,
TTC30B,7,0.255241601,
TTC33,15,0.50600386,
TTC37,15,0.313320504,
TTC7B,15,0.718745405,
TTC8,15,0.383221724,
TTC9,13,0.311969304,
TTC9C,13,0.252274527,
TTK,15,0.433494391,
TTLL1,15,0.320724265,
TTLL12,15,0.262751818,
TTPA,15,0.271868402,
TTPAL,13,0.29036558,
TTYH2,15,0.454512357,
TTYH3,15,0.724635823,
TUBA1A,15,0.691827132,
TUBA1B,15,0.754354436,
TUBA1C,15,0.577174749,
TUBB2A,15,0.744815208,
TUBB2B,15,0.305440996,
TUBB4B,15,0.646835424,
TUBB6,15,0.607767762,
TUBG1,15,0.344178282,
TUBGCP3,15,0.461905774,
TUBGCP6,14,0.270226552,
TUFM,15,0.549371955,
TUFT1,15,0.486106182,
TULP4,6,0.306759827,
TUSC1,15,0.528104977,
TUSC2,15,0.484541844,
TVP23C-CDRT4,5,0.269017418,
TWF1,15,0.733540847,
TWF2,15,0.621966441,
TWIST1,15,0.703645954,
TWIST2,10,0.422384997,
TWISTNB,15,0.465656538,
TWNK,15,0.306425749,
TXLNA,14,0.326045398,
TXN2,15,0.321369064,
TXNDC11,14,0.294841289,
TXNDC12,15,0.4051524,
TXNDC17,15,0.350975681,
TXNIP,15,0.776180351,
TXNL1,15,0.270075091,
TXNL4A,15,0.502403345,
TXNRD1,15,0.434950181,
TXNRD3,15,0.301082414,
TYMS,15,0.62611255,
TYRO3,14,0.309883973,
TYSND1,15,0.404178078,
U2SURP,15,0.532008022,
UACA,15,0.668141873,
UAP1,15,0.525739534,
UAP1L1,15,0.479461133,
UBA1,8,0.313420145,
UBA2,15,0.382973169,
UBA3,15,0.370275455,
UBA52,15,0.575838841,
UBA7,15,0.379732115,
UBAC1,15,0.687039805,
UBAC2,15,0.429450243,
UBALD1,15,0.596191576,
UBALD2,15,0.353761999,
UBAP1,15,0.463143754,
UBAP2L,15,0.429589226,
UBASH3B,15,0.59645946,
UBB,15,0.562199405,
UBC,15,0.543135716,
UBE2A,15,0.511993586,
UBE2B,15,0.601763835,
UBE2C,15,0.690575328,
UBE2D1,15,0.415418323,
UBE2D3,15,0.782598964,
UBE2E1,15,0.350952472,
UBE2E3,15,0.254283594,
UBE2G1,15,0.41325105,
UBE2I,15,0.36118186,
UBE2J1,15,0.304469718,
UBE2J2,15,0.517558724,
UBE2K,15,0.323090355,
UBE2L3,15,0.431090695,
UBE2L6,15,0.713964429,
UBE2M,15,0.743696987,
UBE2N,15,0.551701682,
UBE2Q2,15,0.627639366,
UBE2S,15,0.386111876,
UBE2T,15,0.616867411,
UBE2V2,15,0.596488562,
UBE2Z,9,0.349349775,
UBE3A,15,0.715417553,
UBE3B,15,0.393707008,
UBE3C,15,0.451455889,
UBE4A,15,0.523488272,
UBE4B,15,0.330605047,
UBFD1,15,0.314992656,
UBL3,15,0.571972769,
UBL5,15,0.426552962,
UBL7,15,0.330029619,
UBLCP1,15,0.365797805,
UBN1,15,0.263322199,
UBN2,15,0.56211056,
UBP1,15,0.296374314,
UBQLN1,15,0.715523373,
UBQLN2,15,0.374340417,
UBQLN4,15,0.570890106,
UBR1,15,0.474398182,
UBR3,15,0.481950487,
UBR4,8,0.330821608,
UBTD1,15,0.557689466,
UBTD2,15,0.445344818,
UBTF,15,0.383731071,
UBXN1,15,0.734644241,
UBXN11,15,0.40111243,
UBXN2A,15,0.255097474,
UBXN4,15,0.687300446,
UBXN6,15,0.646230399,
UBXN7,15,0.654867087,
UCK1,15,0.290588916,
UCK2,15,0.31549679,
UCKL1,15,0.637400374,
UCP2,15,0.276024884,
UEVLD,15,0.306093648,
UFC1,15,0.428177788,
UFM1,15,0.550953966,
UGCG,15,0.658959196,
UGDH,15,0.488841795,
UGGT1,15,0.66147641,
UGP2,15,0.69007162,
UHMK1,15,0.777911425,
UHRF1,15,0.720075045,
UHRF1BP1L,15,0.444385711,
UHRF2,15,0.316387754,
ULK1,15,0.619193645,
ULK2,15,0.350785562,
ULK3,12,0.282704854,
UMPS,15,0.434542452,
UNC119B,12,0.479360047,
UNC13B,15,0.507677893,
UNC13D,15,0.721012791,
UNC45A,15,0.604734018,
UNC50,15,0.653328702,
UNC5B,15,0.551091524,
UNC93B1,15,0.637163851,
UNG,15,0.686153046,
UNK,15,0.588420052,
UPP1,15,0.403418817,
UPRT,15,0.430987982,
UQCC2,15,0.489990018,
UQCC3,15,0.49032761,
UQCR10,15,0.514317529,
UQCR11,15,0.661147478,
UQCRB,15,0.542056926,
UQCRC2,15,0.436057593,
UQCRFS1,15,0.597694989,
UQCRH,15,0.585116286,
UQCRQ,15,0.59507041,
URB1,15,0.391892848,
URB2,15,0.526296868,
URM1,15,0.346183926,
UROD,15,0.537961175,
USB1,13,0.269036905,
USF1,15,0.40469843,
USO1,15,0.483462839,
USP1,15,0.744544029,
USP12,15,0.583348655,
USP14,15,0.319553975,
USP15,15,0.468639829,
USP16,15,0.66494062,
USP18,15,0.509406196,
USP19,15,0.568648295,
USP21,15,0.605273517,
USP22,15,0.6133032,
USP24,15,0.266688524,
USP25,15,0.320876624,
USP27X,15,0.610166988,
USP30,15,0.263012312,
USP32,15,0.393161777,
USP33,15,0.532477143,
USP34,15,0.300840412,
USP37,15,0.648182115,
USP38,15,0.557578178,
USP39,15,0.370305407,
USP42,15,0.553654296,
USP43,15,0.513499744,
USP46,15,0.582964137,
USP47,15,0.409247397,
USP48,12,0.28003432,
USP5,15,0.515010328,
USP53,15,0.500367298,
USP7,15,0.530850089,
USP8,15,0.673409698,
USP9X,15,0.643425451,
USPL1,15,0.315459161,
UTP14A,10,0.285921752,
UTP14C,13,0.538788646,
UTP20,15,0.342744794,
UTP6,10,0.36025803,
UTRN,15,0.549677682,
UTY,4,0.546159479,
UVSSA,15,0.409578049,
UXS1,15,0.458638248,
UXT,15,0.429894327,
VAC14,15,0.465929592,
VAMP2,15,0.583808251,
VAMP7,13,0.514353028,
VAMP8,15,0.430575633,
VANGL1,15,0.408524384,
VANGL2,15,0.587419685,
VAPA,15,0.528780017,
VAPB,12,0.316370531,
VASH1,15,0.489038895,
VASN,15,0.370219938,
VASP,15,0.645541401,
VAT1,15,0.623792118,
VAV1,15,0.62884347,
VAV2,15,0.625768268,
VAV3,15,0.678037575,
VCAM1,15,0.57584749,
VCP,15,0.549215621,
VCPIP1,15,0.619675439,
VDAC1,15,0.355390665,
VDAC2,15,0.426795725,
VDAC3,15,0.601441644,
VDR,14,0.481805104,
VEGFA,15,0.505364994,
VEGFB,15,0.324615367,
VEGFC,15,0.426537516,
VEZF1,15,0.727983383,
VGLL3,15,0.905016246,
VHL,15,0.646692655,
VIT,12,0.339022814,
VKORC1,15,0.828056841,
VLDLR,15,0.374223091,
VMA21,15,0.565743768,
VNN1,15,0.412875493,
VOPP1,15,0.777121261,
VPS11,15,0.443128617,
VPS13A,15,0.379099513,
VPS13B,15,0.32796529,
VPS13C,15,0.287387768,
VPS25,15,0.667691627,
VPS26A,15,0.371170872,
VPS26C,15,0.393223347,
VPS29,15,0.542068306,
VPS33A,12,0.266786729,
VPS37A,15,0.58428341,
VPS37B,15,0.488320787,
VPS39,9,0.273743116,
VPS4A,15,0.378360821,
VPS4B,15,0.518811656,
VPS51,15,0.335191683,
VPS72,15,0.31249529,
VRK1,15,0.301843126,
VSIG10,15,0.334822499,
VSIG4,4,0.291862481,
VSIR,15,0.576073467,
VSNL1,15,0.358993847,
VSTM4,15,0.632613865,
VTA1,15,0.574887233,
VTI1B,15,0.481577709,
VTN,15,0.495692288,
VWA1,15,0.61736994,
VWA5A,15,0.423893168,
VWCE,15,0.495208419,
WAC,15,0.820270722,
WARS,15,0.60122633,
WASF1,15,0.332032713,
WASF2,15,0.564580784,
WASH3P,15,0.416842058,
WASHC3,15,0.323536718,
WASHC4,15,0.472000573,
WASL,15,0.59019149,
WBP1,15,0.306404886,
WBP11,15,0.410038061,
WBP1L,15,0.630242738,
WBP2,15,0.606216237,
WBP4,15,0.627638626,
WDFY1,15,0.47580273,
WDFY3,15,0.649185464,
WDFY4,15,0.43758797,
WDHD1,15,0.473780849,
WDR11,14,0.294234038,
WDR13,15,0.432442291,
WDR20,15,0.571592902,
WDR24,15,0.479868905,
WDR26,15,0.27457897,
WDR33,15,0.535832348,
WDR34,15,0.623797344,
WDR35,15,0.33164784,
WDR36,15,0.57692381,
WDR4,15,0.324487859,
WDR41,15,0.643362646,
WDR44,15,0.432834433,
WDR45,15,0.61339726,
WDR45B,15,0.500877285,
WDR48,15,0.468240195,
WDR5,15,0.593242487,
WDR59,15,0.319499686,
WDR60,15,0.311866163,
WDR66,7,0.278487589,
WDR7,15,0.360048021,
WDR75,15,0.383516275,
WDR76,15,0.602263736,
WDR82,15,0.746262027,
WDR83OS,15,0.693294813,
WDR86,15,0.316558675,
WDR89,15,0.555771968,
WDR92,15,0.259913273,
WDSUB1,15,0.563926507,
WDTC1,14,0.262518577,
WDYHV1,15,0.265265762,
WEE1,15,0.40611452,
WFDC1,15,0.544004771,
WFS1,15,0.42230558,
WIPF1,15,0.705502983,
WIPF2,15,0.702393487,
WIPI2,15,0.334205925,
WLS,15,0.636186568,
WNT3A,15,0.570770462,
WNT4,15,0.423728795,
WNT5A,15,0.259995683,
WNT5B,10,0.274231229,
WNT6,13,0.261814994,
WNT9A,15,0.557093853,
WRAP53,15,0.279709301,
WRN,15,0.436270463,
WRNIP1,15,0.624371618,
WSB1,15,0.284149195,
WSCD1,15,0.495419616,
WTAP,15,0.310225691,
WWC1,15,0.445936681,
WWC2,15,0.498925256,
WWP1,15,0.277630057,
WWP2,15,0.417945844,
XAB2,15,0.529362017,
XAF1,15,0.536146436,
XAGE2,15,0.516398333,
XAGE3,15,0.442502694,
XBP1,15,0.613632623,
XCR1,15,0.370041181,
XIAP,15,0.554845412,
XKR8,15,0.505962586,
XKRX,15,0.545579143,
XPC,15,0.599901098,
XPNPEP1,15,0.388706386,
XPO1,15,0.431649163,
XPO4,15,0.385627645,
XPO6,15,0.471070886,
XPO7,15,0.44642694,
XPOT,12,0.329252471,
XPR1,15,0.40660989,
XRCC1,15,0.329360092,
XRCC4,15,0.285196882,
XRCC5,15,0.486532224,
XRCC6,15,0.648746517,
XRN1,15,0.829751034,
YAP1,15,0.682816539,
YBEY,15,0.322677693,
YDJC,15,0.403984781,
YEATS2,15,0.583134476,
YES1,15,0.709997374,
YIF1A,15,0.694964937,
YIF1B,15,0.292842745,
YIPF2,15,0.669655474,
YIPF3,15,0.61079176,
YIPF4,15,0.60462848,
YIPF5,15,0.319396957,
YIPF6,15,0.450671493,
YJEFN3,11,0.403305923,
YKT6,15,0.499883521,
YME1L1,15,0.686444538,
YOD1,15,0.313375981,
YPEL2,15,0.442934791,
YPEL3,15,0.529049476,
YPEL5,15,0.309539108,
YRDC,15,0.533527496,
YTHDC1,15,0.625322057,
YTHDF1,15,0.451915197,
YTHDF2,15,0.446109151,
YTHDF3,15,0.762350942,
YWHAE,15,0.436398508,
YWHAG,15,0.38539829,
YWHAH,15,0.584853206,
YWHAQ,15,0.554114267,
YWHAZ,15,0.582960937,
YY1,15,0.706431937,
YY1AP1,15,0.639903049,
ZBED1,15,0.414249714,
ZBED3,15,0.493503914,
ZBED4,15,0.484081311,
ZBED5,15,0.670510926,
ZBED6,15,0.614016029,
ZBTB1,15,0.329705709,
ZBTB10,15,0.495389167,
ZBTB16,15,0.364386494,
ZBTB17,15,0.279393633,
ZBTB18,15,0.427782898,
ZBTB2,15,0.405549154,
ZBTB21,15,0.790401191,
ZBTB24,15,0.695245827,
ZBTB33,15,0.351952899,
ZBTB34,15,0.737641586,
ZBTB37,15,0.540416524,
ZBTB39,15,0.521546722,
ZBTB4,15,0.521129674,
ZBTB40,5,0.315373253,
ZBTB41,15,0.623706606,
ZBTB42,9,0.297523839,
ZBTB43,15,0.428579896,
ZBTB44,15,0.471986553,
ZBTB47,15,0.593477951,
ZBTB5,15,0.590015793,
ZBTB6,15,0.786721276,
ZBTB7A,15,0.61798284,
ZBTB7B,15,0.662771402,
ZBTB7C,15,0.302427192,
ZBTB8A,15,0.598885152,
ZC2HC1C,15,0.692202365,
ZC3H13,15,0.450004441,
ZC3H14,15,0.592840711,
ZC3H18,15,0.367406882,
ZC3H6,15,0.541046723,
ZC3H7A,6,0.35265595,
ZC3H7B,15,0.524685881,
ZC3HAV1,15,0.525327247,
ZC3HAV1L,15,0.42894317,
ZC3HC1,15,0.283680625,
ZCCHC10,6,0.261129898,
ZCCHC17,15,0.422062725,
ZCCHC2,15,0.741126068,
ZCCHC24,15,0.809238918,
ZCCHC3,15,0.467368546,
ZCRB1,15,0.321488636,
ZDBF2,15,0.369767728,
ZDHHC1,15,0.460634377,
ZDHHC12,15,0.532284641,
ZDHHC16,15,0.510690628,
ZDHHC17,15,0.505229567,
ZDHHC20,15,0.714100995,
ZDHHC21,15,0.441918678,
ZDHHC24,15,0.460283129,
ZDHHC4,15,0.336884405,
ZDHHC5,15,0.659256262,
ZDHHC8,15,0.461514055,
ZDHHC9,15,0.433816689,
ZEB1,15,0.724124346,
ZEB2,15,0.698605241,
ZER1,15,0.36234676,
ZFAND2B,15,0.669568025,
ZFAND3,15,0.493593976,
ZFAND4,15,0.277105588,
ZFAND5,15,0.442067721,
ZFAND6,15,0.561056818,
ZFHX3,15,0.376766207,
ZFP1,15,0.498197846,
ZFP2,15,0.512454464,
ZFP36,15,0.733208895,
ZFP36L1,15,0.769606711,
ZFP36L2,15,0.595689956,
ZFP62,15,0.371846602,
ZFP69,15,0.281435472,
ZFP91,15,0.859950152,
ZFPL1,15,0.491514808,
ZFYVE1,15,0.384133075,
ZFYVE26,15,0.305051506,
ZFYVE27,15,0.480032395,
ZG16,15,0.327175475,
ZGPAT,15,0.629758941,
ZHX1,15,0.285964105,
ZIM2,15,0.413169816,
ZKSCAN1,10,0.373047227,
ZKSCAN2,15,0.342037576,
